turn,color,move,player_name
110,WHITE,E7,MomijiManjuBot
111,WHITE,F1,MomijiManjuBot
112,WHITE,F2,MomijiManjuBot
113,WHITE,H2,MomijiManjuBot
114,WHITE,H3,MomijiManjuBot
115,WHITE,B8,MomijiManjuBot
116,BLACK,C8,Human
117,WHITE,A7,MomijiManjuBot
118,WHITE,B5,MomijiManjuBot
119,WHITE,B6,MomijiManjuBot
120,WHITE,D1,MomijiManjuBot
121,WHITE,E1,MomijiManjuBot
122,WHITE,F1,MomijiManjuBot
123,WHITE,F2,MomijiManjuBot
124,WHITE,H2,MomijiManjuBot
125,WHITE,H3,MomijiManjuBot
126,WHITE,A7,MomijiManjuBot
127,BLACK,A6,Human
128,WHITE,B5,MomijiManjuBot
129,WHITE,B6,MomijiManjuBot
130,WHITE,D1,MomijiManjuBot
131,WHITE,E1,MomijiManjuBot
132,WHITE,F1,MomijiManjuBot
133,WHITE,F2,MomijiManjuBot
134,WHITE,H2,MomijiManjuBot
135,WHITE,H3,MomijiManjuBot
136,WHITE,B6,MomijiManjuBot
137,BLACK,E7,Human
138,WHITE,D1,MomijiManjuBot
139,WHITE,D8,MomijiManjuBot
140,WHITE,E1,MomijiManjuBot
141,WHITE,E8,MomijiManjuBot
142,WHITE,F1,MomijiManjuBot
143,WHITE,F2,MomijiManjuBot
144,WHITE,F7,MomijiManjuBot
145,WHITE,F8,MomijiManjuBot
146,WHITE,H2,MomijiManjuBot
147,WHITE,H3,MomijiManjuBot
148,WHITE,E8,MomijiManjuBot
149,BLACK,A5,Human
150,WHITE,D1,MomijiManjuBot
151,WHITE,E1,MomijiManjuBot
152,WHITE,F1,MomijiManjuBot
153,WHITE,F2,MomijiManjuBot
154,WHITE,H2,MomijiManjuBot
155,WHITE,H3,MomijiManjuBot
156,WHITE,H2,MomijiManjuBot
157,BLACK,F2,Human
158,WHITE,B4,MomijiManjuBot
159,WHITE,B5,MomijiManjuBot
160,WHITE,D1,MomijiManjuBot
161,WHITE,E1,MomijiManjuBot
162,WHITE,F1,MomijiManjuBot
163,WHITE,G2,MomijiManjuBot
164,WHITE,E1,MomijiManjuBot
165,BLACK,D8,Human
166,WHITE,B4,MomijiManjuBot
167,WHITE,B5,MomijiManjuBot
168,WHITE,B5,MomijiManjuBot
169,BLACK,F8,Human
170,BLACK,A4,Human
171,BLACK,D1,Human
172,BLACK,F1,Human
173,WHITE,G1,MomijiManjuBot
174,WHITE,G1,MomijiManjuBot
175,BLACK,H3,Human
176,WHITE,G2,MomijiManjuBot
177,WHITE,G4,MomijiManjuBot
178,WHITE,H4,MomijiManjuBot
179,WHITE,H4,MomijiManjuBot
180,BLACK,G4,Human
181,WHITE,F7,MomijiManjuBot
182,WHITE,G2,MomijiManjuBot
183,WHITE,G5,MomijiManjuBot
184,WHITE,G6,MomijiManjuBot
185,WHITE,H5,MomijiManjuBot
186,WHITE,G5,MomijiManjuBot
187,BLACK,H5,Human
188,WHITE,F7,MomijiManjuBot
189,WHITE,G6,MomijiManjuBot
190,WHITE,H6,MomijiManjuBot
191,WHITE,G6,MomijiManjuBot
192,BLACK,H1,Human
193,WHITE,F7,MomijiManjuBot
194,WHITE,G2,MomijiManjuBot
195,WHITE,F7,MomijiManjuBot
196,BLACK,G2,Human
197,BLACK,H6,Human
198,WHITE,G7,MomijiManjuBot
199,WHITE,H7,MomijiManjuBot
200,WHITE,G7,MomijiManjuBot
201,BLACK,B4,Human
202,WHITE,B3,MomijiManjuBot
203,WHITE,B3,MomijiManjuBot
204,BLACK,H8,Human
205,WHITE,G8,MomijiManjuBot
206,WHITE,H7,MomijiManjuBot
207,WHITE,G8,MomijiManjuBot
208,BLACK,H7,Human
209,BLACK,A3,Human
210,WHITE,A2,MomijiManjuBot
211,WHITE,A2,MomijiManjuBot
212,BLACK,A1,Human
213,BLACK,B1,Human
214,WHITE,B2,MomijiManjuBot
215,WHITE,B2,MomijiManjuBot
