turn,color,move,player_name
110,BLACK,D1,Human
111,WHITE,A4,MomijiManjuBot
112,WHITE,A5,MomijiManjuBot
113,WHITE,A6,MomijiManjuBot
114,WHITE,B4,MomijiManjuBot
115,WHITE,C1,MomijiManjuBot
116,WHITE,C2,MomijiManjuBot
117,WHITE,C8,MomijiManjuBot
118,WHITE,E1,MomijiManjuBot
119,WHITE,E7,MomijiManjuBot
120,WHITE,E8,MomijiManjuBot
121,WHITE,F7,MomijiManjuBot
122,WHITE,F7,MomijiManjuBot
123,BLACK,B6,Human
124,WHITE,A4,MomijiManjuBot
125,WHITE,A5,MomijiManjuBot
126,WHITE,A6,MomijiManjuBot
127,WHITE,B4,MomijiManjuBot
128,WHITE,C1,MomijiManjuBot
129,WHITE,C2,MomijiManjuBot
130,WHITE,C8,MomijiManjuBot
131,WHITE,E1,MomijiManjuBot
132,WHITE,E7,MomijiManjuBot
133,WHITE,E8,MomijiManjuBot
134,WHITE,F1,MomijiManjuBot
135,WHITE,F1,MomijiManjuBot
136,BLACK,B8,Human
137,WHITE,A4,MomijiManjuBot
138,WHITE,A5,MomijiManjuBot
139,WHITE,A6,MomijiManjuBot
140,WHITE,C1,MomijiManjuBot
141,WHITE,C2,MomijiManjuBot
142,WHITE,C8,MomijiManjuBot
143,WHITE,E1,MomijiManjuBot
144,WHITE,E8,MomijiManjuBot
145,WHITE,A6,MomijiManjuBot
146,BLACK,A5,Human
147,WHITE,A4,MomijiManjuBot
148,WHITE,C1,MomijiManjuBot
149,WHITE,C2,MomijiManjuBot
150,WHITE,C8,MomijiManjuBot
151,WHITE,E1,MomijiManjuBot
152,WHITE,E7,MomijiManjuBot
153,WHITE,E8,MomijiManjuBot
154,WHITE,C8,MomijiManjuBot
155,BLACK,B4,Human
156,WHITE,A4,MomijiManjuBot
157,WHITE,B2,MomijiManjuBot
158,WHITE,C1,MomijiManjuBot
159,WHITE,C2,MomijiManjuBot
160,WHITE,D6,MomijiManjuBot
161,WHITE,B2,MomijiManjuBot
162,BLACK,C2,Human
163,WHITE,A4,MomijiManjuBot
164,WHITE,B1,MomijiManjuBot
165,WHITE,C1,MomijiManjuBot
166,WHITE,D6,MomijiManjuBot
167,WHITE,C1,MomijiManjuBot
168,BLACK,B1,Human
169,WHITE,A1,MomijiManjuBot
170,WHITE,A2,MomijiManjuBot
171,WHITE,A4,MomijiManjuBot
172,WHITE,A1,MomijiManjuBot
173,BLACK,D6,Human
174,WHITE,A2,MomijiManjuBot
175,WHITE,A4,MomijiManjuBot
176,WHITE,E1,MomijiManjuBot
177,WHITE,E7,MomijiManjuBot
178,WHITE,A4,MomijiManjuBot
179,BLACK,D8,Human
180,WHITE,E1,MomijiManjuBot
181,WHITE,E7,MomijiManjuBot
182,WHITE,E8,MomijiManjuBot
183,WHITE,E1,MomijiManjuBot
184,BLACK,A2,Human
185,WHITE,E7,MomijiManjuBot
186,WHITE,E8,MomijiManjuBot
187,WHITE,E7,MomijiManjuBot
188,BLACK,F2,Human
189,WHITE,E8,MomijiManjuBot
190,WHITE,G1,MomijiManjuBot
191,WHITE,G3,MomijiManjuBot
192,WHITE,G1,MomijiManjuBot
193,BLACK,E8,Human
194,WHITE,F6,MomijiManjuBot
195,WHITE,F8,MomijiManjuBot
196,WHITE,F8,MomijiManjuBot
197,BLACK,G6,Human
198,WHITE,F6,MomijiManjuBot
199,WHITE,G4,MomijiManjuBot
200,WHITE,G5,MomijiManjuBot
201,WHITE,H5,MomijiManjuBot
202,WHITE,H7,MomijiManjuBot
203,WHITE,G5,MomijiManjuBot
204,BLACK,H6,Human
205,WHITE,F6,MomijiManjuBot
206,WHITE,G3,MomijiManjuBot
207,WHITE,G4,MomijiManjuBot
208,WHITE,H5,MomijiManjuBot
209,WHITE,H7,MomijiManjuBot
210,WHITE,H5,MomijiManjuBot
211,BLACK,F6,Human
212,WHITE,G3,MomijiManjuBot
213,WHITE,G4,MomijiManjuBot
214,WHITE,G7,MomijiManjuBot
215,WHITE,H7,MomijiManjuBot
216,WHITE,G7,MomijiManjuBot
217,BLACK,H4,Human
218,WHITE,G3,MomijiManjuBot
219,WHITE,G4,MomijiManjuBot
220,WHITE,G4,MomijiManjuBot
221,BLACK,G3,Human
222,WHITE,G2,MomijiManjuBot
223,WHITE,H2,MomijiManjuBot
224,WHITE,H3,MomijiManjuBot
225,WHITE,H3,MomijiManjuBot
226,BLACK,H2,Human
227,BLACK,H7,Human
228,BLACK,G2,Human
229,WHITE,H1,MomijiManjuBot
230,WHITE,H1,MomijiManjuBot
231,BLACK,G8,Human
232,WHITE,H8,MomijiManjuBot
233,WHITE,H8,MomijiManjuBot
