turn,color,move,player_name
2288,BLACK,B7,Human
2289,WHITE,A8,CastellaBot
2290,BLACK,D8,Human
2291,WHITE,C7,CastellaBot
2292,WHITE,C8,CastellaBot
2293,BLACK,F3,Human
2294,WHITE,C7,CastellaBot
2295,WHITE,D1,CastellaBot
2296,BLACK,F7,Human
2297,WHITE,C7,CastellaBot
2298,WHITE,D1,CastellaBot
2299,BLACK,G3,Human
2300,WHITE,D1,CastellaBot
2301,BLACK,G4,Human
2302,WHITE,C7,CastellaBot
2303,WHITE,D1,CastellaBot
2304,BLACK,G5,Human
2305,WHITE,C7,CastellaBot
2306,WHITE,D1,CastellaBot
2307,BLACK,G6,Human
2308,WHITE,C7,CastellaBot
2309,WHITE,D1,CastellaBot
2310,WHITE,E1,CastellaBot
2311,WHITE,E2,CastellaBot
2312,WHITE,E3,CastellaBot
2313,WHITE,E7,CastellaBot
2314,WHITE,F3,CastellaBot
2315,WHITE,F7,CastellaBot
2316,WHITE,G4,CastellaBot
2317,WHITE,G5,CastellaBot
2318,WHITE,G7,CastellaBot
2319,WHITE,H6,CastellaBot
2320,WHITE,H7,CastellaBot
2321,BLACK,G7,Human
2322,WHITE,C7,CastellaBot
2323,WHITE,D1,CastellaBot
2324,WHITE,E3,CastellaBot
2325,BLACK,F3,Human
2326,WHITE,C1,CastellaBot
2327,BLACK,B1,Human
2328,WHITE,A1,CastellaBot
2329,WHITE,B2,CastellaBot
2330,WHITE,C7,CastellaBot
2331,WHITE,C8,CastellaBot
2332,WHITE,D8,CastellaBot
2333,WHITE,E2,CastellaBot
2334,WHITE,E7,CastellaBot
2335,WHITE,E8,CastellaBot
2336,WHITE,F2,CastellaBot
2337,WHITE,G2,CastellaBot
2338,WHITE,G3,CastellaBot
2339,BLACK,B3,Human
2340,WHITE,A2,CastellaBot
2341,WHITE,A4,CastellaBot
2342,WHITE,B2,CastellaBot
2343,WHITE,B4,CastellaBot
2344,WHITE,C7,CastellaBot
2345,WHITE,C8,CastellaBot
2346,WHITE,D8,CastellaBot
2347,WHITE,E2,CastellaBot
2348,WHITE,E7,CastellaBot
2349,WHITE,E8,CastellaBot
2350,WHITE,F2,CastellaBot
2351,WHITE,G2,CastellaBot
2352,BLACK,B4,Human
2353,WHITE,A4,CastellaBot
2354,BLACK,B5,Human
2355,WHITE,A5,CastellaBot
2356,BLACK,B6,Human
2357,WHITE,A6,CastellaBot
2358,BLACK,B7,Human
2359,WHITE,B6,CastellaBot
2360,BLACK,D1,Human
2361,WHITE,C7,CastellaBot
2362,WHITE,C8,CastellaBot
2363,WHITE,E1,CastellaBot
2364,BLACK,E2,Human
2365,WHITE,C7,CastellaBot
2366,BLACK,E7,Human
2367,WHITE,C7,CastellaBot
2368,BLACK,F7,Human
2369,WHITE,C7,CastellaBot
2370,WHITE,D8,CastellaBot
2371,WHITE,E7,CastellaBot
2372,WHITE,E8,CastellaBot
2373,WHITE,G2,CastellaBot
2374,WHITE,G3,CastellaBot
2375,WHITE,G4,CastellaBot
2376,WHITE,G5,CastellaBot
2377,WHITE,G6,CastellaBot
2378,BLACK,G3,Human
2379,WHITE,C8,CastellaBot
2380,WHITE,D8,CastellaBot
2381,BLACK,G4,Human
2382,WHITE,C7,CastellaBot
2383,WHITE,D8,CastellaBot
2384,BLACK,G5,Human
2385,WHITE,C7,CastellaBot
2386,BLACK,G6,Human
2387,WHITE,C7,CastellaBot
2388,WHITE,D8,CastellaBot
2389,WHITE,C7,CastellaBot
2390,BLACK,B1,Human
2391,WHITE,C1,CastellaBot
2392,WHITE,C8,CastellaBot
2393,WHITE,D1,CastellaBot
2394,WHITE,D8,CastellaBot
2395,WHITE,E1,CastellaBot
2396,WHITE,E2,CastellaBot
2397,WHITE,E7,CastellaBot
2398,WHITE,E8,CastellaBot
2399,WHITE,F2,CastellaBot
2400,WHITE,G2,CastellaBot
2401,WHITE,G3,CastellaBot
2402,BLACK,B2,Human
2403,WHITE,A1,CastellaBot
2404,BLACK,B3,Human
2405,WHITE,A2,CastellaBot
2406,WHITE,A4,CastellaBot
2407,WHITE,B2,CastellaBot
2408,WHITE,B4,CastellaBot
2409,WHITE,C1,CastellaBot
2410,WHITE,C8,CastellaBot
2411,WHITE,D1,CastellaBot
2412,WHITE,D8,CastellaBot
2413,WHITE,E2,CastellaBot
2414,WHITE,E7,CastellaBot
2415,WHITE,E8,CastellaBot
2416,WHITE,F2,CastellaBot
2417,WHITE,G2,CastellaBot
2418,BLACK,B4,Human
2419,WHITE,A3,CastellaBot
2420,WHITE,A4,CastellaBot
2421,BLACK,B5,Human
2422,WHITE,A5,CastellaBot
2423,BLACK,B7,Human
2424,WHITE,B6,CastellaBot
2425,BLACK,E2,Human
2426,WHITE,C1,CastellaBot
2427,BLACK,E7,Human
2428,WHITE,C1,CastellaBot
2429,BLACK,F7,Human
2430,WHITE,C1,CastellaBot
2431,WHITE,D1,CastellaBot
2432,WHITE,D8,CastellaBot
2433,WHITE,E1,CastellaBot
2434,WHITE,E2,CastellaBot
2435,WHITE,E7,CastellaBot
2436,WHITE,E8,CastellaBot
2437,WHITE,G2,CastellaBot
2438,BLACK,G4,Human
2439,WHITE,C1,CastellaBot
2440,BLACK,G5,Human
2441,WHITE,C8,CastellaBot
2442,WHITE,D1,CastellaBot
2443,WHITE,D8,CastellaBot
2444,WHITE,E1,CastellaBot
2445,WHITE,E2,CastellaBot
2446,BLACK,G6,Human
2447,WHITE,C1,CastellaBot
2448,WHITE,C8,CastellaBot
2449,BLACK,B1,Human
2450,WHITE,C1,CastellaBot
2451,WHITE,C7,CastellaBot
2452,WHITE,D1,CastellaBot
2453,WHITE,E1,CastellaBot
2454,WHITE,E2,CastellaBot
2455,WHITE,E7,CastellaBot
2456,WHITE,F2,CastellaBot
2457,WHITE,G2,CastellaBot
2458,WHITE,G3,CastellaBot
2459,BLACK,B2,Human
2460,WHITE,A1,CastellaBot
2461,BLACK,B3,Human
2462,WHITE,A2,CastellaBot
2463,WHITE,A4,CastellaBot
2464,WHITE,B2,CastellaBot
2465,WHITE,B4,CastellaBot
2466,WHITE,C1,CastellaBot
2467,WHITE,C7,CastellaBot
2468,WHITE,D1,CastellaBot
2469,WHITE,E2,CastellaBot
2470,WHITE,E7,CastellaBot
2471,WHITE,F2,CastellaBot
2472,WHITE,G2,CastellaBot
2473,BLACK,B4,Human
2474,WHITE,A4,CastellaBot
2475,BLACK,B5,Human
2476,WHITE,A4,CastellaBot
2477,BLACK,B6,Human
2478,WHITE,A6,CastellaBot
2479,BLACK,B7,Human
2480,WHITE,A6,CastellaBot
2481,BLACK,D8,Human
2482,WHITE,C1,CastellaBot
2483,BLACK,E2,Human
2484,WHITE,C1,CastellaBot
2485,BLACK,E7,Human
2486,WHITE,C1,CastellaBot
2487,BLACK,F7,Human
2488,WHITE,C1,CastellaBot
2489,WHITE,C7,CastellaBot
2490,BLACK,G3,Human
2491,WHITE,C1,CastellaBot
2492,BLACK,G4,Human
2493,WHITE,C1,CastellaBot
2494,BLACK,G5,Human
2495,WHITE,D1,CastellaBot
2496,BLACK,G6,Human
2497,WHITE,C1,CastellaBot
2498,WHITE,D1,CastellaBot
2499,BLACK,B1,Human
2500,WHITE,B2,CastellaBot
2501,WHITE,B3,CastellaBot
2502,WHITE,C1,CastellaBot
2503,WHITE,C7,CastellaBot
2504,WHITE,C8,CastellaBot
2505,WHITE,D8,CastellaBot
2506,WHITE,E2,CastellaBot
2507,WHITE,E7,CastellaBot
2508,WHITE,E8,CastellaBot
2509,WHITE,F2,CastellaBot
2510,WHITE,G2,CastellaBot
2511,WHITE,G3,CastellaBot
2512,BLACK,B3,Human
2513,WHITE,A2,CastellaBot
2514,WHITE,A4,CastellaBot
2515,WHITE,B2,CastellaBot
2516,WHITE,B4,CastellaBot
2517,WHITE,C7,CastellaBot
2518,WHITE,C8,CastellaBot
2519,WHITE,D8,CastellaBot
2520,WHITE,E2,CastellaBot
2521,WHITE,E7,CastellaBot
2522,WHITE,E8,CastellaBot
2523,WHITE,F2,CastellaBot
2524,WHITE,G2,CastellaBot
2525,BLACK,B4,Human
2526,WHITE,A4,CastellaBot
2527,BLACK,B5,Human
2528,WHITE,A5,CastellaBot
2529,BLACK,B6,Human
2530,WHITE,A6,CastellaBot
2531,BLACK,B7,Human
2532,WHITE,B6,CastellaBot
2533,BLACK,E2,Human
2534,WHITE,C7,CastellaBot
2535,BLACK,E7,Human
2536,WHITE,C7,CastellaBot
2537,BLACK,F7,Human
2538,WHITE,C7,CastellaBot
2539,WHITE,D8,CastellaBot
2540,WHITE,E7,CastellaBot
2541,WHITE,E8,CastellaBot
2542,WHITE,G2,CastellaBot
2543,WHITE,G3,CastellaBot
2544,WHITE,G4,CastellaBot
2545,WHITE,G5,CastellaBot
2546,WHITE,G6,CastellaBot
2547,BLACK,G3,Human
2548,WHITE,C8,CastellaBot
2549,WHITE,D8,CastellaBot
2550,BLACK,G4,Human
2551,WHITE,C7,CastellaBot
2552,WHITE,D8,CastellaBot
2553,BLACK,G5,Human
2554,WHITE,C7,CastellaBot
2555,BLACK,G6,Human
2556,WHITE,C7,CastellaBot
2557,WHITE,D8,CastellaBot
2558,WHITE,D8,CastellaBot
2559,BLACK,B1,Human
2560,WHITE,C1,CastellaBot
2561,WHITE,D1,CastellaBot
2562,WHITE,E1,CastellaBot
2563,WHITE,E2,CastellaBot
2564,WHITE,F2,CastellaBot
2565,WHITE,G2,CastellaBot
2566,WHITE,G3,CastellaBot
2567,BLACK,B2,Human
2568,WHITE,A1,CastellaBot
2569,BLACK,B3,Human
2570,WHITE,A2,CastellaBot
2571,WHITE,A4,CastellaBot
2572,WHITE,B2,CastellaBot
2573,WHITE,C1,CastellaBot
2574,WHITE,D1,CastellaBot
2575,WHITE,E2,CastellaBot
2576,WHITE,F2,CastellaBot
2577,WHITE,G2,CastellaBot
2578,BLACK,B4,Human
2579,WHITE,A3,CastellaBot
2580,WHITE,A4,CastellaBot
2581,BLACK,B7,Human
2582,WHITE,B5,CastellaBot
2583,BLACK,E2,Human
2584,WHITE,C1,CastellaBot
2585,BLACK,E7,Human
2586,WHITE,C1,CastellaBot
2587,WHITE,D1,CastellaBot
2588,WHITE,E1,CastellaBot
2589,WHITE,E2,CastellaBot
2590,WHITE,E8,CastellaBot
2591,BLACK,F7,Human
2592,WHITE,C1,CastellaBot
2593,WHITE,D1,CastellaBot
2594,WHITE,E1,CastellaBot
2595,WHITE,E2,CastellaBot
2596,WHITE,G2,CastellaBot
2597,WHITE,G3,CastellaBot
2598,WHITE,G4,CastellaBot
2599,BLACK,G4,Human
2600,WHITE,C1,CastellaBot
2601,WHITE,D1,CastellaBot
2602,WHITE,E1,CastellaBot
2603,WHITE,E2,CastellaBot
2604,WHITE,F2,CastellaBot
2605,BLACK,G5,Human
2606,WHITE,D1,CastellaBot
2607,WHITE,E1,CastellaBot
2608,WHITE,E2,CastellaBot
2609,BLACK,G6,Human
2610,WHITE,C1,CastellaBot
2611,WHITE,D1,CastellaBot
2612,WHITE,E1,CastellaBot
2613,WHITE,E2,CastellaBot
2614,WHITE,F2,CastellaBot
2615,WHITE,E1,CastellaBot
2616,BLACK,B1,Human
2617,WHITE,B2,CastellaBot
2618,WHITE,C1,CastellaBot
2619,WHITE,C7,CastellaBot
2620,WHITE,C8,CastellaBot
2621,WHITE,D8,CastellaBot
2622,WHITE,E2,CastellaBot
2623,WHITE,E7,CastellaBot
2624,WHITE,E8,CastellaBot
2625,WHITE,F2,CastellaBot
2626,WHITE,G2,CastellaBot
2627,WHITE,G3,CastellaBot
2628,BLACK,B3,Human
2629,WHITE,A2,CastellaBot
2630,WHITE,A4,CastellaBot
2631,WHITE,B2,CastellaBot
2632,WHITE,B4,CastellaBot
2633,WHITE,C7,CastellaBot
2634,WHITE,C8,CastellaBot
2635,WHITE,D8,CastellaBot
2636,WHITE,E2,CastellaBot
2637,WHITE,E7,CastellaBot
2638,WHITE,E8,CastellaBot
2639,WHITE,F2,CastellaBot
2640,WHITE,G2,CastellaBot
2641,BLACK,B4,Human
2642,WHITE,A4,CastellaBot
2643,BLACK,B5,Human
2644,WHITE,A5,CastellaBot
2645,BLACK,B6,Human
2646,WHITE,A6,CastellaBot
2647,BLACK,B7,Human
2648,WHITE,B6,CastellaBot
2649,BLACK,D1,Human
2650,WHITE,C1,CastellaBot
2651,BLACK,E2,Human
2652,WHITE,C7,CastellaBot
2653,BLACK,E7,Human
2654,WHITE,C7,CastellaBot
2655,BLACK,F7,Human
2656,WHITE,C7,CastellaBot
2657,WHITE,D8,CastellaBot
2658,WHITE,E7,CastellaBot
2659,WHITE,E8,CastellaBot
2660,WHITE,G2,CastellaBot
2661,WHITE,G3,CastellaBot
2662,WHITE,G4,CastellaBot
2663,WHITE,G5,CastellaBot
2664,WHITE,G6,CastellaBot
2665,BLACK,G3,Human
2666,WHITE,C8,CastellaBot
2667,WHITE,D8,CastellaBot
2668,BLACK,G4,Human
2669,WHITE,C7,CastellaBot
2670,WHITE,D8,CastellaBot
2671,BLACK,G5,Human
2672,WHITE,C7,CastellaBot
2673,BLACK,G6,Human
2674,WHITE,C7,CastellaBot
2675,WHITE,D8,CastellaBot
2676,WHITE,E2,CastellaBot
2677,BLACK,B1,Human
2678,WHITE,B2,CastellaBot
2679,WHITE,C1,CastellaBot
2680,WHITE,C7,CastellaBot
2681,WHITE,C8,CastellaBot
2682,WHITE,D8,CastellaBot
2683,WHITE,E7,CastellaBot
2684,WHITE,E8,CastellaBot
2685,WHITE,F2,CastellaBot
2686,WHITE,G2,CastellaBot
2687,WHITE,G3,CastellaBot
2688,WHITE,G4,CastellaBot
2689,BLACK,B3,Human
2690,WHITE,A2,CastellaBot
2691,WHITE,A4,CastellaBot
2692,WHITE,B2,CastellaBot
2693,WHITE,B4,CastellaBot
2694,WHITE,B5,CastellaBot
2695,WHITE,C7,CastellaBot
2696,WHITE,C8,CastellaBot
2697,WHITE,D8,CastellaBot
2698,WHITE,E7,CastellaBot
2699,WHITE,E8,CastellaBot
2700,WHITE,F2,CastellaBot
2701,WHITE,G2,CastellaBot
2702,WHITE,G4,CastellaBot
2703,BLACK,B4,Human
2704,WHITE,A4,CastellaBot
2705,BLACK,B5,Human
2706,WHITE,A5,CastellaBot
2707,BLACK,B6,Human
2708,WHITE,A6,CastellaBot
2709,BLACK,B7,Human
2710,WHITE,B6,CastellaBot
2711,BLACK,D1,Human
2712,WHITE,C1,CastellaBot
2713,BLACK,E1,Human
2714,WHITE,C7,CastellaBot
2715,BLACK,E7,Human
2716,WHITE,C7,CastellaBot
2717,BLACK,F7,Human
2718,WHITE,C7,CastellaBot
2719,WHITE,D8,CastellaBot
2720,WHITE,E7,CastellaBot
2721,WHITE,E8,CastellaBot
2722,WHITE,G2,CastellaBot
2723,WHITE,G3,CastellaBot
2724,WHITE,G4,CastellaBot
2725,BLACK,G3,Human
2726,WHITE,C8,CastellaBot
2727,BLACK,G4,Human
2728,WHITE,C7,CastellaBot
2729,BLACK,G5,Human
2730,WHITE,C7,CastellaBot
2731,BLACK,G6,Human
2732,WHITE,C7,CastellaBot
2733,WHITE,E7,CastellaBot
2734,BLACK,B1,Human
2735,WHITE,C1,CastellaBot
2736,WHITE,C7,CastellaBot
2737,WHITE,C8,CastellaBot
2738,WHITE,D1,CastellaBot
2739,WHITE,D8,CastellaBot
2740,WHITE,E1,CastellaBot
2741,WHITE,E2,CastellaBot
2742,WHITE,E8,CastellaBot
2743,WHITE,F2,CastellaBot
2744,WHITE,G2,CastellaBot
2745,WHITE,G3,CastellaBot
2746,BLACK,B2,Human
2747,WHITE,A1,CastellaBot
2748,BLACK,B3,Human
2749,WHITE,A2,CastellaBot
2750,WHITE,A4,CastellaBot
2751,WHITE,B2,CastellaBot
2752,WHITE,B4,CastellaBot
2753,WHITE,C1,CastellaBot
2754,WHITE,C7,CastellaBot
2755,WHITE,C8,CastellaBot
2756,WHITE,D1,CastellaBot
2757,WHITE,D8,CastellaBot
2758,WHITE,E2,CastellaBot
2759,WHITE,E8,CastellaBot
2760,WHITE,F2,CastellaBot
2761,WHITE,G2,CastellaBot
2762,BLACK,B4,Human
2763,WHITE,A3,CastellaBot
2764,WHITE,A4,CastellaBot
2765,BLACK,B5,Human
2766,WHITE,A5,CastellaBot
2767,BLACK,B7,Human
2768,WHITE,B6,CastellaBot
2769,BLACK,E2,Human
2770,WHITE,C1,CastellaBot
2771,BLACK,E8,Human
2772,WHITE,C1,CastellaBot
2773,WHITE,C8,CastellaBot
2774,BLACK,F7,Human
2775,WHITE,C1,CastellaBot
2776,WHITE,D1,CastellaBot
2777,WHITE,D8,CastellaBot
2778,WHITE,E1,CastellaBot
2779,WHITE,E2,CastellaBot
2780,WHITE,E8,CastellaBot
2781,WHITE,F8,CastellaBot
2782,WHITE,G2,CastellaBot
2783,BLACK,G4,Human
2784,WHITE,C1,CastellaBot
2785,BLACK,G5,Human
2786,WHITE,C7,CastellaBot
2787,WHITE,C8,CastellaBot
2788,WHITE,D1,CastellaBot
2789,WHITE,D8,CastellaBot
2790,WHITE,E1,CastellaBot
2791,WHITE,E2,CastellaBot
2792,BLACK,G6,Human
2793,WHITE,C1,CastellaBot
2794,WHITE,E8,CastellaBot
2795,BLACK,B1,Human
2796,WHITE,C1,CastellaBot
2797,WHITE,C7,CastellaBot
2798,WHITE,D1,CastellaBot
2799,WHITE,E1,CastellaBot
2800,WHITE,E2,CastellaBot
2801,WHITE,E7,CastellaBot
2802,WHITE,F2,CastellaBot
2803,WHITE,G2,CastellaBot
2804,WHITE,G3,CastellaBot
2805,BLACK,B2,Human
2806,WHITE,A1,CastellaBot
2807,BLACK,B3,Human
2808,WHITE,A2,CastellaBot
2809,WHITE,A4,CastellaBot
2810,WHITE,B2,CastellaBot
2811,WHITE,B4,CastellaBot
2812,WHITE,C1,CastellaBot
2813,WHITE,C7,CastellaBot
2814,WHITE,D1,CastellaBot
2815,WHITE,E2,CastellaBot
2816,WHITE,E7,CastellaBot
2817,WHITE,F2,CastellaBot
2818,WHITE,G2,CastellaBot
2819,BLACK,B4,Human
2820,WHITE,A4,CastellaBot
2821,BLACK,B5,Human
2822,WHITE,A4,CastellaBot
2823,BLACK,B6,Human
2824,WHITE,A6,CastellaBot
2825,BLACK,B7,Human
2826,WHITE,B5,CastellaBot
2827,BLACK,D8,Human
2828,WHITE,C1,CastellaBot
2829,BLACK,E2,Human
2830,WHITE,C1,CastellaBot
2831,BLACK,E7,Human
2832,WHITE,C1,CastellaBot
2833,BLACK,F7,Human
2834,WHITE,C1,CastellaBot
2835,WHITE,C7,CastellaBot
2836,WHITE,D1,CastellaBot
2837,WHITE,E1,CastellaBot
2838,WHITE,E2,CastellaBot
2839,WHITE,E7,CastellaBot
2840,BLACK,G3,Human
2841,WHITE,C1,CastellaBot
2842,BLACK,G4,Human
2843,WHITE,C1,CastellaBot
2844,BLACK,G5,Human
2845,WHITE,D1,CastellaBot
2846,WHITE,E1,CastellaBot
2847,WHITE,E2,CastellaBot
2848,BLACK,G6,Human
2849,WHITE,C1,CastellaBot
2850,WHITE,F2,CastellaBot
2851,BLACK,B1,Human
2852,WHITE,C1,CastellaBot
2853,WHITE,C7,CastellaBot
2854,WHITE,C8,CastellaBot
2855,WHITE,D1,CastellaBot
2856,WHITE,D8,CastellaBot
2857,WHITE,E1,CastellaBot
2858,WHITE,E2,CastellaBot
2859,WHITE,E7,CastellaBot
2860,WHITE,E8,CastellaBot
2861,BLACK,B2,Human
2862,WHITE,A1,CastellaBot
2863,BLACK,B3,Human
2864,WHITE,A2,CastellaBot
2865,WHITE,A3,CastellaBot
2866,WHITE,A4,CastellaBot
2867,WHITE,B4,CastellaBot
2868,WHITE,B5,CastellaBot
2869,WHITE,C1,CastellaBot
2870,WHITE,C7,CastellaBot
2871,WHITE,C8,CastellaBot
2872,WHITE,D1,CastellaBot
2873,WHITE,D8,CastellaBot
2874,BLACK,B4,Human
2875,WHITE,A4,CastellaBot
2876,WHITE,B2,CastellaBot
2877,WHITE,B3,CastellaBot
2878,WHITE,B5,CastellaBot
2879,WHITE,B6,CastellaBot
2880,WHITE,C1,CastellaBot
2881,WHITE,C7,CastellaBot
2882,WHITE,C8,CastellaBot
2883,WHITE,D1,CastellaBot
2884,WHITE,D8,CastellaBot
2885,WHITE,E2,CastellaBot
2886,WHITE,E8,CastellaBot
2887,BLACK,B5,Human
2888,WHITE,A5,CastellaBot
2889,BLACK,B6,Human
2890,WHITE,A6,CastellaBot
2891,BLACK,B7,Human
2892,WHITE,A8,CastellaBot
2893,BLACK,E2,Human
2894,WHITE,C1,CastellaBot
2895,BLACK,E7,Human
2896,WHITE,C1,CastellaBot
2897,WHITE,C7,CastellaBot
2898,BLACK,F7,Human
2899,WHITE,C1,CastellaBot
2900,BLACK,G2,Human
2901,WHITE,C1,CastellaBot
2902,BLACK,G3,Human
2903,WHITE,C1,CastellaBot
2904,WHITE,C8,CastellaBot
2905,WHITE,D1,CastellaBot
2906,WHITE,D8,CastellaBot
2907,BLACK,G4,Human
2908,WHITE,C1,CastellaBot
2909,WHITE,C7,CastellaBot
2910,WHITE,D1,CastellaBot
2911,WHITE,D8,CastellaBot
2912,BLACK,G5,Human
2913,WHITE,C8,CastellaBot
2914,WHITE,D1,CastellaBot
2915,WHITE,D8,CastellaBot
2916,WHITE,E1,CastellaBot
2917,WHITE,E2,CastellaBot
2918,BLACK,G6,Human
2919,WHITE,C1,CastellaBot
2920,WHITE,C7,CastellaBot
2921,WHITE,D1,CastellaBot
2922,WHITE,D8,CastellaBot
2923,WHITE,G2,CastellaBot
2924,BLACK,B2,Human
2925,WHITE,A1,CastellaBot
2926,WHITE,B1,CastellaBot
2927,WHITE,C1,CastellaBot
2928,WHITE,C7,CastellaBot
2929,WHITE,C8,CastellaBot
2930,WHITE,D1,CastellaBot
2931,WHITE,D8,CastellaBot
2932,WHITE,E1,CastellaBot
2933,WHITE,E7,CastellaBot
2934,WHITE,E8,CastellaBot
2935,BLACK,B4,Human
2936,WHITE,A4,CastellaBot
2937,WHITE,B2,CastellaBot
2938,WHITE,B3,CastellaBot
2939,WHITE,B5,CastellaBot
2940,WHITE,B6,CastellaBot
2941,WHITE,C1,CastellaBot
2942,WHITE,C7,CastellaBot
2943,WHITE,C8,CastellaBot
2944,WHITE,D1,CastellaBot
2945,WHITE,D8,CastellaBot
2946,WHITE,E2,CastellaBot
2947,WHITE,E8,CastellaBot
2948,BLACK,B5,Human
2949,WHITE,A5,CastellaBot
2950,WHITE,A6,CastellaBot
2951,BLACK,B6,Human
2952,WHITE,A6,CastellaBot
2953,BLACK,G3,Human
2954,WHITE,C1,CastellaBot
2955,WHITE,C8,CastellaBot
2956,WHITE,D1,CastellaBot
2957,WHITE,D8,CastellaBot
2958,WHITE,E1,CastellaBot
2959,WHITE,E2,CastellaBot
2960,WHITE,E7,CastellaBot
2961,WHITE,E8,CastellaBot
2962,WHITE,G4,CastellaBot
2963,WHITE,G5,CastellaBot
2964,WHITE,H3,CastellaBot
2965,BLACK,G4,Human
2966,WHITE,C1,CastellaBot
2967,WHITE,C7,CastellaBot
2968,WHITE,D1,CastellaBot
2969,WHITE,D8,CastellaBot
2970,BLACK,G5,Human
2971,WHITE,C7,CastellaBot
2972,WHITE,C8,CastellaBot
2973,WHITE,D1,CastellaBot
2974,WHITE,D8,CastellaBot
2975,BLACK,G6,Human
2976,WHITE,C1,CastellaBot
2977,WHITE,C7,CastellaBot
2978,WHITE,C8,CastellaBot
2979,WHITE,G3,CastellaBot
2980,BLACK,B1,Human
2981,WHITE,C1,CastellaBot
2982,WHITE,C7,CastellaBot
2983,WHITE,C8,CastellaBot
2984,WHITE,D1,CastellaBot
2985,WHITE,D8,CastellaBot
2986,WHITE,E1,CastellaBot
2987,WHITE,E2,CastellaBot
2988,WHITE,E7,CastellaBot
2989,WHITE,E8,CastellaBot
2990,BLACK,B2,Human
2991,WHITE,A1,CastellaBot
2992,BLACK,B3,Human
2993,WHITE,A2,CastellaBot
2994,WHITE,A3,CastellaBot
2995,WHITE,A4,CastellaBot
2996,WHITE,B4,CastellaBot
2997,WHITE,B5,CastellaBot
2998,WHITE,C1,CastellaBot
2999,WHITE,C7,CastellaBot
3000,WHITE,C8,CastellaBot
3001,WHITE,D1,CastellaBot
3002,WHITE,D8,CastellaBot
3003,BLACK,B4,Human
3004,WHITE,A4,CastellaBot
3005,WHITE,B2,CastellaBot
3006,WHITE,B3,CastellaBot
3007,WHITE,B5,CastellaBot
3008,WHITE,B6,CastellaBot
3009,WHITE,C1,CastellaBot
3010,WHITE,C7,CastellaBot
3011,WHITE,C8,CastellaBot
3012,WHITE,D1,CastellaBot
3013,WHITE,D8,CastellaBot
3014,WHITE,E2,CastellaBot
3015,WHITE,E8,CastellaBot
3016,BLACK,B5,Human
3017,WHITE,A5,CastellaBot
3018,BLACK,B6,Human
3019,WHITE,A6,CastellaBot
3020,BLACK,B7,Human
3021,WHITE,A8,CastellaBot
3022,BLACK,E2,Human
3023,WHITE,C1,CastellaBot
3024,BLACK,E7,Human
3025,WHITE,C1,CastellaBot
3026,WHITE,C7,CastellaBot
3027,BLACK,F7,Human
3028,WHITE,C1,CastellaBot
3029,BLACK,G2,Human
3030,WHITE,C1,CastellaBot
3031,BLACK,G4,Human
3032,WHITE,C1,CastellaBot
3033,WHITE,C7,CastellaBot
3034,WHITE,D1,CastellaBot
3035,WHITE,D8,CastellaBot
3036,BLACK,G5,Human
3037,WHITE,C7,CastellaBot
3038,BLACK,G6,Human
3039,WHITE,C1,CastellaBot
3040,WHITE,C7,CastellaBot
3041,WHITE,D1,CastellaBot
3042,WHITE,D8,CastellaBot
3043,BLACK,H2,Human
3044,WHITE,C1,CastellaBot
3045,WHITE,C8,CastellaBot
3046,WHITE,D8,CastellaBot
3047,BLACK,E2,Human
3048,WHITE,C1,CastellaBot
3049,BLACK,B1,Human
3050,WHITE,A1,CastellaBot
3051,WHITE,B2,CastellaBot
3052,WHITE,E1,CastellaBot
3053,WHITE,F1,CastellaBot
3054,WHITE,F2,CastellaBot
3055,WHITE,G2,CastellaBot
3056,WHITE,G3,CastellaBot
3057,BLACK,B2,Human
3058,WHITE,A1,CastellaBot
3059,WHITE,A3,CastellaBot
3060,WHITE,B1,CastellaBot
3061,WHITE,D1,CastellaBot
3062,WHITE,E1,CastellaBot
3063,WHITE,F1,CastellaBot
3064,WHITE,F2,CastellaBot
3065,WHITE,G2,CastellaBot
3066,WHITE,G3,CastellaBot
3067,BLACK,B3,Human
3068,WHITE,A2,CastellaBot
3069,WHITE,A4,CastellaBot
3070,WHITE,B2,CastellaBot
3071,WHITE,B4,CastellaBot
3072,WHITE,E1,CastellaBot
3073,WHITE,F1,CastellaBot
3074,WHITE,F2,CastellaBot
3075,WHITE,G2,CastellaBot
3076,BLACK,B4,Human
3077,WHITE,A3,CastellaBot
3078,WHITE,A4,CastellaBot
3079,BLACK,B5,Human
3080,WHITE,A4,CastellaBot
3081,WHITE,A5,CastellaBot
3082,WHITE,B3,CastellaBot
3083,WHITE,B4,CastellaBot
3084,WHITE,E1,CastellaBot
3085,WHITE,F2,CastellaBot
3086,WHITE,G2,CastellaBot
3087,WHITE,G3,CastellaBot
3088,BLACK,B7,Human
3089,WHITE,B5,CastellaBot
3090,BLACK,E7,Human
3091,WHITE,E1,CastellaBot
3092,WHITE,E8,CastellaBot
3093,BLACK,F7,Human
3094,WHITE,E1,CastellaBot
3095,WHITE,F1,CastellaBot
3096,WHITE,F2,CastellaBot
3097,WHITE,G2,CastellaBot
3098,WHITE,G3,CastellaBot
3099,BLACK,G4,Human
3100,WHITE,E1,CastellaBot
3101,BLACK,G6,Human
3102,WHITE,E1,CastellaBot
3103,WHITE,D1,CastellaBot
3104,BLACK,B1,Human
